transaction_id,user_id,amount,merchant_category,location,timestamp,device_type,user_age,account_age_days,avg_transaction_amount,is_foreign_transaction,is_fraud,hour_of_day,day_of_week,is_weekend,month,is_month_end,is_month_start,time_since_last_transaction,transaction_count_24h,transaction_count_7d,transaction_count_30d,amount_zscore,amount_to_historic_mean_ratio,amount_rolling_mean_7d,amount_rolling_std_7d,location_changed,device_changed,merchant_category_changed,risk_score,amount_x_transaction_count,amount_x_is_foreign,transaction_count_x_is_foreign,is_rush_hour,is_off_hours,avg_amount_ratio,transaction_velocity
TXN_000707,USER_1781,82.65,Online,ES,2025-07-06 09:55:56.147524,Desktop,36,2031,21.04,0,0,9,6,1,7,0,0,640.1664416822222,1.0,1.0,2.0,-inf,0.40148644709997083,204.86,0.0,1,1,1,0.1,82.65,0.0,0.0,1,0,3.7500000000000004,0.001561849778308889
TXN_002412,USER_4719,46.69,Other,FR,2026-05-20 08:05:56.298794,ATM,25,28,201.23,1,0,8,2,0,5,0,0,70.44985466027778,1.0,2.0,2.0,inf,6.1353482260183965,6.61,0.0,1,0,1,0.65,46.69,46.69,1.0,1,0,0.23087573554863275,0.01417437363713008
TXN_000482,USER_3504,52.17,Gas,CA,2026-02-05 09:12:56.127499,POS,78,415,48.32,0,0,9,3,0,2,0,1,3031.799830796389,1.0,1.0,1.0,inf,1.1010975094976783,46.38,0.0,1,1,0,0.1,52.17,0.0,0.0,1,0,1.057785888077859,0.00032982620000916393
TXN_003843,USER_1806,111.05,Restaurant,US,2026-02-17 14:23:56.481034,Mobile,66,1937,21.76,1,0,14,1,0,2,0,0,2083.533395616389,1.0,1.0,1.0,2.7055866766276515,2.386888769478775,62.65,0.0,1,0,1,0.30000000000000004,111.05,111.05,1.0,0,0,4.879173989455184,0.00047993087560596327
TXN_003382,USER_1334,2.9,Pharmacy,IT,2025-08-26 07:11:56.413663,Mobile,58,1694,20.78,1,0,7,1,0,8,1,0,24.0,1.0,1.0,1.0,0.0,0.7435897435897436,2.9,0.0,1,1,1,0.30000000000000004,2.9,2.9,1.0,1,0,0.13314967860422405,0.04149377593360996
TXN_009456,USER_4914,7.39,Restaurant,BE,2025-12-25 06:55:56.960267,POS,23,2150,34.38,1,0,6,3,0,12,0,0,1685.8833215283335,1.0,1.0,1.0,-1.1308464942447838,0.150142218610321,36.66,0.0,1,0,0,0.30000000000000004,7.39,7.39,1.0,0,0,0.2088750706613906,0.0005931256775977512
TXN_001350,USER_0747,10.14,Pharmacy,US,2025-08-24 07:08:56.203425,Desktop,34,2691,7.98,1,0,7,6,1,8,0,0,550.0999285480556,1.0,1.0,2.0,-1.0604804293341714,0.14456800684345594,108.48,0.0,1,0,1,0.30000000000000004,10.14,10.14,1.0,1,0,1.1291759465478841,0.001817521137523481
TXN_009039,USER_2521,375.38,Travel,BE,2025-12-04 12:00:56.920751,POS,45,188,64.35,0,0,12,3,0,12,0,1,3421.416680301667,1.0,1.0,1.0,6.436290122170742,6.919447004608295,88.64,0.0,1,1,0,0.30000000000000004,375.38,0.0,0.0,0,0,5.744146901300689,0.000292268047605085
TXN_008799,USER_4682,31.74,Entertainment,CA,2026-03-20 02:12:56.901223,POS,24,781,14.8,1,0,2,4,0,3,0,0,1340.0167746925,1.0,1.0,1.0,6.055067015739539,1.9271402550091075,13.57,0.0,1,0,1,0.4,31.74,31.74,1.0,0,1,2.0088607594936705,0.0007462036285826344
TXN_004946,USER_2302,22.87,Grocery,ES,2025-12-30 19:10:56.569229,POS,62,1440,51.86,1,0,19,1,0,12,1,0,4269.250082978611,1.0,1.0,1.0,-inf,0.6413348289399888,34.66,0.0,1,0,1,0.30000000000000004,22.87,22.87,1.0,1,0,0.43265228906545594,0.00023422768818768936
TXN_003456,USER_2113,12.6,Gas,AU,2025-06-28 21:07:56.419890,Tablet,69,3071,5.47,0,0,21,5,1,6,1,0,182.54990136444445,1.0,1.0,3.0,-0.7690193564978122,0.13773502404897245,162.09,0.0,1,1,1,0.1,12.6,0.0,0.0,0,0,1.947449768160742,0.005474955050781456
TXN_005592,USER_1817,5.08,Utilities,BE,2026-02-25 02:24:56.622099,Tablet,25,2723,16.79,0,0,2,2,0,2,0,0,694.4499820805556,1.0,1.0,2.0,-7.749601457265429,0.09111562836302763,56.47,0.0,1,1,1,0.2,5.08,0.0,0.0,0,1,0.2855536818437325,0.0014397811904111712
TXN_009037,USER_3292,39.85,Retail,NL,2025-09-14 14:24:56.920596,POS,54,1380,35.2,1,0,14,6,1,9,0,0,1707.9168821205556,1.0,1.0,1.0,-0.5281370768366086,0.42743752011155206,22.1,0.0,1,1,0,0.30000000000000004,39.85,39.85,1.0,0,0,1.100828729281768,0.0005854743067635663
TXN_003809,USER_2892,5.22,Pharmacy,FR,2025-08-23 13:39:56.478476,Mobile,43,2831,31.33,0,0,13,5,1,8,0,0,459.0999810483333,1.0,1.0,2.0,-inf,0.39248120300751876,12.3,0.0,1,1,1,0.1,5.22,0.0,0.0,0,0,0.16145994432415714,0.002177700438308042
TXN_000267,USER_1036,3.67,Grocery,ES,2025-06-12 12:19:56.106787,ATM,66,1465,32.2,0,0,12,3,0,6,0,0,24.0,1.0,1.0,1.0,0.0,0.7858672376873662,3.67,0.0,1,1,1,0.1,3.67,0.0,0.0,0,0,0.11054216867469878,0.04149377593360996
TXN_007878,USER_3559,89.87,Online,FR,2025-07-26 20:56:56.821107,ATM,43,902,35.79,0,0,20,5,1,7,1,0,24.0,1.0,1.0,1.0,0.0,0.9889952679652251,89.87,0.0,1,1,1,0.1,89.87,0.0,0.0,0,0,2.4427833650448494,0.04149377593360996
TXN_001453,USER_3079,15.18,Gas,AU,2026-04-13 16:11:56.212350,Desktop,43,3620,67.56,1,0,16,0,0,4,0,0,2762.6665879580555,1.0,1.0,1.0,inf,1.0411522633744856,13.58,0.0,1,1,1,0.30000000000000004,15.18,15.18,1.0,0,0,0.22141190198366392,0.00036195602059133563
TXN_006699,USER_0281,5.89,Other,BE,2025-09-25 23:07:56.718292,ATM,59,3341,17.48,1,0,23,3,0,9,0,0,1415.9166353683333,1.0,1.0,1.0,-0.9485123086254259,0.05699080793420416,174.26,0.0,1,0,1,0.4,5.89,5.89,1.0,0,1,0.3187229437229437,0.000706206392652923
TXN_006577,USER_4774,3.97,Grocery,UK,2026-04-01 08:35:56.708048,POS,72,2295,53.9,0,0,8,2,0,4,0,1,3220.1999940708333,1.0,1.0,1.0,-0.9757646132148513,0.19166398455101383,4.17,0.0,1,1,1,0.1,3.97,0.0,0.0,1,0,0.07231329690346085,0.0003105300754094912
TXN_009837,USER_2339,82.78,Grocery,BE,2025-12-30 02:43:56.998349,POS,38,152,162.15,0,1,2,1,0,12,1,0,3402.166761686944,1.0,1.0,1.0,inf,2.416934306569343,33.25,0.0,0,1,1,0.1,82.78,0.0,0.0,0,1,0.5073858412503831,0.0002939216910505191
TXN_003073,USER_4553,69.06,Travel,US,2025-08-08 17:42:56.380670,Mobile,71,1226,130.98,0,0,17,4,0,8,0,0,24.0,1.0,1.0,1.0,0.0,0.9857265201256066,69.06,0.0,1,1,1,0.1,69.06,0.0,0.0,1,0,0.523261100166692,0.04149377593360996
TXN_004813,USER_1521,41.1,Travel,BE,2025-06-20 03:44:56.558673,POS,52,2482,39.41,1,0,3,4,0,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9762470308788599,41.1,0.0,1,1,1,0.4,41.1,41.1,1.0,0,1,1.0170749814402378,0.04149377593360996
TXN_000364,USER_4660,145.24,Online,NL,2025-08-09 15:20:56.117272,ATM,73,1943,2.62,1,0,15,5,1,8,0,0,24.0,1.0,1.0,1.0,0.0,0.9931619256017505,145.24,0.0,1,1,1,0.30000000000000004,145.24,145.24,1.0,0,0,40.12154696132597,0.04149377593360996
TXN_002213,USER_3229,12.01,Retail,NL,2026-05-16 21:58:56.279156,ATM,60,1446,38.51,1,0,21,5,1,5,0,0,24.0,1.0,1.0,1.0,0.0,0.9231360491929285,12.01,0.0,1,1,1,0.30000000000000004,12.01,12.01,1.0,0,0,0.30397367754998733,0.04149377593360996
TXN_007440,USER_3594,23.9,Other,CA,2025-11-04 09:21:56.783799,Tablet,28,541,9.23,0,0,9,1,0,11,0,1,24.0,1.0,1.0,1.0,0.0,0.9598393574297188,23.9,0.0,1,1,1,0.1,23.9,0.0,0.0,1,0,2.336265884652981,0.04149377593360996
TXN_006141,USER_3327,10.1,Travel,BE,2025-09-30 05:07:56.671432,Desktop,40,51,26.36,0,0,5,1,0,9,1,0,24.0,1.0,1.0,1.0,0.0,0.9099099099099099,10.1,0.0,1,1,1,0.2,10.1,0.0,0.0,0,1,0.36915204678362573,0.04149377593360996
TXN_001809,USER_4261,8.87,Restaurant,UK,2026-01-14 11:14:56.243132,Desktop,36,1830,34.14,0,0,11,2,0,1,0,0,3520.5499963927778,1.0,1.0,1.0,-0.9331307288939057,0.02809940918378661,82.94,0.0,1,1,1,0.1,8.87,0.0,0.0,0,0,0.2524188958451906,0.00028403845909834546
TXN_004041,USER_3971,221.9,Gas,UK,2025-09-17 19:12:56.497047,POS,49,1298,9.52,0,0,19,2,0,9,0,0,382.80003691694446,1.0,1.0,2.0,11.371677719082037,7.477674810446505,16.66,0.0,1,1,1,0.30000000000000004,221.9,0.0,0.0,1,0,21.093155893536125,0.0026116476980567955
TXN_003871,USER_3684,223.16,Pharmacy,US,2025-12-13 09:13:56.483556,Desktop,23,509,16.89,0,0,9,5,1,12,0,0,4075.033318579722,1.0,1.0,1.0,53.70018766486469,14.218540936604013,17.44,0.0,1,1,1,0.30000000000000004,223.16,0.0,0.0,1,0,12.474007825600895,0.00024539074474955413
TXN_008260,USER_3143,128.47,Utilities,DE,2025-09-22 15:22:56.856859,Tablet,24,850,6.53,0,0,15,0,0,9,0,0,24.0,1.0,1.0,1.0,0.0,0.9922762029813856,128.47,0.0,1,1,1,0.1,128.47,0.0,0.0,0,0,17.061088977423637,0.04149377593360996
TXN_000498,USER_3961,36.77,Grocery,AU,2025-11-07 09:44:56.129177,Tablet,19,1034,399.2,0,0,9,4,0,11,0,0,24.0,1.0,1.0,1.0,0.0,0.973523960815462,36.77,0.0,1,1,1,0.1,36.77,0.0,0.0,1,0,0.09187906046976513,0.04149377593360996
TXN_007045,USER_4718,10.2,Restaurant,NL,2025-11-08 07:07:56.750314,Mobile,32,3251,11.47,0,0,7,5,1,11,0,0,1101.0666562966667,1.0,1.0,1.0,inf,2.1030927835051547,3.85,0.0,1,1,1,0.30000000000000004,10.2,0.0,0.0,1,0,0.817963111467522,0.0009081277518546556
TXN_000985,USER_4104,9.52,Travel,US,2025-06-29 18:22:56.172007,Desktop,74,792,75.04,0,0,18,6,1,6,1,0,24.0,1.0,1.0,1.0,0.0,0.9049429657794676,9.52,0.0,1,1,1,0.1,9.52,0.0,0.0,1,0,0.1251972645975802,0.04149377593360996
TXN_006535,USER_2223,679.73,Pharmacy,CA,2026-04-20 04:41:56.704002,ATM,41,2121,11.07,0,0,4,0,0,4,0,0,4439.583436776389,1.0,1.0,1.0,0.8123887885377559,2.1423438567001103,17.99,0.0,1,1,1,0.2,679.73,0.0,0.0,0,1,56.31565865782933,0.0002252412844835825
TXN_004705,USER_2464,105.42,Retail,CA,2025-07-26 21:56:56.550471,Mobile,77,2933,22.17,0,0,21,5,1,7,1,0,24.0,1.0,1.0,1.0,0.0,0.9906032700620184,105.42,0.0,1,1,1,0.1,105.42,0.0,0.0,0,0,4.549848942598187,0.04149377593360996
TXN_003850,USER_2987,208.57,Gas,CA,2025-09-01 07:17:56.481566,ATM,50,3019,359.07,0,0,7,0,0,9,0,1,1648.8000540044443,1.0,1.0,1.0,inf,8.864003399915001,22.53,0.0,1,1,1,0.30000000000000004,208.57,0.0,0.0,1,0,0.5792484794623267,0.0006064648961417918
TXN_006032,USER_0185,41.77,Travel,US,2026-02-26 04:51:56.662227,Mobile,76,1891,25.02,1,0,4,3,0,2,1,0,1908.0999768225,1.0,1.0,1.0,inf,1.0468671679197996,38.9,0.0,1,1,1,0.4,41.77,41.77,1.0,0,1,1.605303612605688,0.0005240540887466008
TXN_006127,USER_0959,13.35,Travel,ES,2026-05-23 18:35:56.670225,Mobile,20,3111,22.88,0,0,18,5,1,5,0,0,125.78328056583334,1.0,2.0,2.0,-0.7146517445547287,0.06259964362749695,212.26,278.33137121064885,1,0,1,0.1,13.35,0.0,0.0,1,0,0.5590452261306533,0.007943866695442758
TXN_007731,USER_1165,101.75,Restaurant,DE,2025-12-25 07:14:56.809082,Tablet,59,1517,75.57,0,0,7,3,0,12,0,0,398.61683205833333,1.0,1.0,2.0,inf,6.792389853137516,13.98,0.0,1,1,0,0.30000000000000004,101.75,0.0,0.0,1,0,1.3288494188324411,0.0025080456093052456
TXN_007156,USER_3576,25.14,Entertainment,DE,2025-11-13 00:19:56.759924,Tablet,48,1289,36.63,0,0,0,3,0,11,0,0,94.0165969375,1.0,2.0,2.0,-0.8117664342761383,0.21087950341819403,118.215,114.65736456939868,0,1,1,0.1,25.14,0.0,0.0,0,1,0.6680839755514217,0.010625118550175268
TXN_006052,USER_0876,0.64,Restaurant,UK,2025-09-16 12:16:56.663885,ATM,60,2036,15.21,0,0,12,1,0,9,0,0,177.48345651361112,1.0,1.0,2.0,-inf,0.010315925209542231,61.04,0.0,1,1,1,0.1,0.64,0.0,0.0,0,0,0.03948180135718692,0.005631155174205958
TXN_009449,USER_1817,122.41,Utilities,BE,2026-04-05 21:27:56.959744,Mobile,74,1948,82.57,0,0,21,6,1,4,0,1,955.0500937902777,1.0,1.0,1.0,3.1547840221093595,2.8247375100957655,5.08,0.0,0,1,0,0.2,122.41,0.0,0.0,0,0,1.4647600813689123,0.0010469558726961398
TXN_007636,USER_3660,135.77,Gas,BE,2026-03-19 11:19:56.801243,Mobile,42,2826,93.27,0,0,11,3,0,3,0,0,3892.4999946469447,1.0,1.0,1.0,inf,2.237475280158207,59.68,0.0,1,1,1,0.1,135.77,0.0,0.0,0,0,1.4402248859658429,0.00025689770368781474
TXN_003464,USER_1809,29.93,Retail,DE,2026-05-03 00:01:56.420503,Mobile,76,2225,29.76,0,0,0,6,1,5,0,1,24.0,1.0,1.0,1.0,0.0,0.9676689298415777,29.93,0.0,1,1,1,0.2,29.93,0.0,0.0,0,1,0.9730169050715214,0.04149377593360996
TXN_008116,USER_2593,74.77,Other,IT,2026-05-31 17:48:56.844812,Mobile,26,2376,17.97,1,0,17,6,1,5,1,0,1540.233352282222,1.0,1.0,1.0,3.0746720780617465,2.044944844561947,20.84,0.0,1,0,1,0.30000000000000004,74.77,74.77,1.0,1,0,3.9414865577227203,0.000649210119691532
TXN_006325,USER_3966,20.79,Restaurant,UK,2026-03-04 17:35:56.686849,POS,37,2428,54.47,0,0,17,2,0,3,0,1,873.8501341591667,1.0,1.0,1.0,-0.9977385699536627,0.058802732248165075,117.43,0.0,1,1,1,0.1,20.79,0.0,0.0,1,0,0.37479718766901027,0.0011442300434705084
TXN_003130,USER_1170,35.33,Travel,NL,2026-01-07 20:38:56.390046,ATM,43,3504,16.47,1,0,20,2,0,1,0,0,4377.633241655833,1.0,1.0,1.0,inf,1.2136722775678461,28.11,0.0,0,1,1,0.2,35.33,35.33,1.0,0,0,2.0223239839725244,0.00022842871979603764
TXN_000490,USER_2107,189.94,Utilities,IT,2025-10-16 17:44:56.128280,Desktop,40,1906,74.25,0,0,17,3,0,10,0,0,24.0,1.0,1.0,1.0,0.0,0.9947627526971824,189.94,0.0,1,1,1,0.1,189.94,0.0,0.0,1,0,2.524119601328904,0.04149377593360996
TXN_005316,USER_2704,11.83,Pharmacy,CA,2025-09-15 04:39:56.599803,Tablet,23,233,84.06,0,0,4,0,0,9,0,0,24.0,1.0,1.0,1.0,0.0,0.9220576773187841,11.83,0.0,1,1,1,0.2,11.83,0.0,0.0,0,1,0.13907829767223137,0.04149377593360996
TXN_001269,USER_3137,53.52,Utilities,BE,2025-11-14 11:13:56.195473,Mobile,22,2431,39.09,0,0,11,4,0,11,0,0,24.0,1.0,1.0,1.0,0.0,0.9816581071166545,53.52,0.0,1,1,1,0.1,53.52,0.0,0.0,0,0,1.3349962584185582,0.04149377593360996
TXN_000512,USER_2490,9.62,Pharmacy,AU,2025-06-30 16:19:56.130499,Tablet,43,90,365.31,0,0,16,0,0,6,1,0,24.0,1.0,1.0,1.0,0.0,0.9058380414312618,9.62,0.0,1,1,1,0.1,9.62,0.0,0.0,0,0,0.026261909311785098,0.04149377593360996
TXN_001409,USER_3816,190.31,Travel,US,2026-05-28 05:18:56.208900,Tablet,29,3137,55.73,1,0,5,3,0,5,1,0,2070.4165923477776,1.0,1.0,1.0,inf,10.727733934611049,16.74,0.0,1,1,1,0.6,190.31,190.31,1.0,0,1,3.3546624361008286,0.000482971256398429
TXN_005725,USER_4728,15.71,Online,US,2025-07-07 22:13:56.636103,Tablet,32,1112,108.21,1,0,22,0,0,7,0,0,24.0,1.0,1.0,1.0,0.0,0.9401555954518253,15.71,0.0,1,1,1,0.4,15.71,15.71,1.0,0,1,0.14385129566889482,0.04149377593360996
TXN_000997,USER_1849,9.48,Gas,CA,2026-03-30 11:23:56.172924,Tablet,35,1616,40.96,0,0,11,0,0,3,1,0,294.36644769055556,1.0,1.0,2.0,-inf,0.5489287782281413,16.27,0.0,1,1,1,0.1,9.48,0.0,0.0,0,0,0.2259294566253575,0.0033959726408316127
TXN_007455,USER_3776,29.0,Travel,UK,2025-08-17 04:34:56.784982,Mobile,37,1212,6.31,1,0,4,6,1,8,0,0,24.0,1.0,1.0,1.0,0.0,0.9666666666666667,29.0,0.0,1,1,1,0.4,29.0,29.0,1.0,0,1,3.967168262653899,0.04149377593360996
TXN_007259,USER_4292,96.45,Utilities,FR,2025-06-06 12:17:56.768205,ATM,79,3363,13.54,0,0,12,4,0,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9897383273473577,96.45,0.0,1,1,1,0.1,96.45,0.0,0.0,0,0,6.633425034387896,0.04149377593360996
TXN_003201,USER_4479,144.99,Other,FR,2025-12-11 13:02:56.396849,POS,67,3068,76.67,1,0,13,3,0,12,0,0,24.0,1.0,1.0,1.0,0.0,0.9931502157682033,144.99,0.0,1,1,1,0.30000000000000004,144.99,144.99,1.0,0,0,1.8667439165701043,0.04149377593360996
TXN_001260,USER_4991,12.56,Online,FR,2026-01-16 01:18:56.194799,POS,33,2127,5.46,0,0,1,4,0,1,0,0,24.0,1.0,1.0,1.0,0.0,0.9262536873156342,12.56,0.0,1,1,1,0.2,12.56,0.0,0.0,0,1,1.9442724458204335,0.04149377593360996
TXN_007300,USER_2782,7.01,Travel,DE,2025-10-19 03:21:56.771664,Tablet,71,42,9.71,1,0,3,6,1,10,0,0,798.2667899080556,1.0,1.0,1.0,-0.980992807766137,0.04561426340447683,47.68,0.0,0,1,1,0.30000000000000004,7.01,7.01,1.0,0,1,0.6545284780578897,0.00125255711114332
TXN_004761,USER_0575,35.13,Gas,AU,2025-06-04 02:10:56.554757,POS,53,472,105.85,1,0,2,2,0,6,0,1,24.0,1.0,1.0,1.0,0.0,0.9723221699418766,35.13,0.0,1,1,1,0.4,35.13,35.13,1.0,0,1,0.3287786616752457,0.04149377593360996
TXN_002563,USER_3696,120.98,Other,BE,2025-07-03 04:12:56.318584,Mobile,33,1182,23.8,0,0,4,3,0,7,0,1,24.0,1.0,1.0,1.0,0.0,0.9918019347434005,120.98,0.0,1,1,1,0.2,120.98,0.0,0.0,0,1,4.878225806451613,0.04149377593360996
TXN_002782,USER_3974,147.14,Utilities,FR,2025-08-03 09:56:56.342912,Desktop,19,1213,8.05,0,0,9,6,1,8,0,1,623.6333784230555,1.0,1.0,2.0,-0.17385750646711923,0.8407279376053481,64.71,0.0,1,0,1,0.1,147.14,0.0,0.0,1,0,16.2585635359116,0.0016032491359180342
TXN_001656,USER_4045,13.15,Gas,AU,2025-06-14 11:45:56.230113,Desktop,59,1675,17.64,1,0,11,5,1,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9293286219081273,13.15,0.0,1,1,1,0.30000000000000004,13.15,13.15,1.0,0,0,0.7054721030042919,0.04149377593360996
TXN_006103,USER_0700,24.98,Other,AU,2026-01-11 22:05:56.668431,Desktop,44,1293,50.83,1,0,22,6,1,1,0,0,1993.3834142649998,1.0,1.0,1.0,-0.5671871180965414,0.3395405736033709,13.24,0.0,1,1,1,0.4,24.98,24.98,1.0,0,1,0.4819602546787575,0.0005016344720222824
TXN_002877,USER_3400,41.08,Other,CA,2025-07-19 16:22:56.354948,Tablet,25,2944,84.84,0,0,16,5,1,7,0,0,24.0,1.0,1.0,1.0,0.0,0.9762357414448669,41.08,0.0,1,1,1,0.1,41.08,0.0,0.0,0,0,0.4785647716682199,0.04149377593360996
TXN_007833,USER_4720,16.51,Entertainment,FR,2025-07-07 14:48:56.817431,ATM,24,2364,171.05,0,0,14,0,0,7,0,0,24.0,1.0,1.0,1.0,0.0,0.9428897772701313,16.51,0.0,1,1,1,0.1,16.51,0.0,0.0,0,0,0.0959604766056379,0.04149377593360996
TXN_006834,USER_4075,13.44,Travel,DE,2025-09-27 15:01:56.731596,POS,30,2207,4.34,0,0,15,5,1,9,1,0,24.0,1.0,1.0,1.0,0.0,0.9307479224376731,13.44,0.0,1,1,1,0.1,13.44,0.0,0.0,0,0,2.5168539325842696,0.04149377593360996
TXN_006661,USER_4682,29.45,Grocery,AU,2026-03-30 22:10:56.715375,Tablet,54,3320,31.58,0,0,22,0,0,3,1,0,259.9666150422222,1.0,1.0,2.0,0.8928338120741298,1.3451583434835566,31.74,0.0,1,1,1,0.2,29.45,0.0,0.0,0,1,0.9039287906691222,0.0038451686689491013
TXN_003063,USER_4013,12.69,Restaurant,DE,2025-10-30 16:04:56.378218,ATM,26,1767,40.44,1,0,16,3,0,10,1,0,24.0,1.0,1.0,1.0,0.0,0.926953981008035,12.69,0.0,1,1,1,0.30000000000000004,12.69,12.69,1.0,0,0,0.3062258687258687,0.04149377593360996
TXN_006036,USER_3163,23.98,Travel,DE,2026-03-24 23:22:56.662550,Desktop,78,1820,22.43,1,0,23,1,0,3,0,0,4690.783346886111,1.0,1.0,1.0,inf,1.428231089934485,15.79,0.0,1,1,1,0.4,23.98,23.98,1.0,0,1,1.023474178403756,0.00021317946451680943
TXN_007060,USER_4821,27.65,Grocery,ES,2025-11-18 19:30:56.751456,POS,39,2140,58.91,0,0,19,1,0,11,0,0,1526.6000696294445,1.0,1.0,1.0,-0.6354927450249032,0.3582070216349268,22.18,0.0,1,1,1,0.1,27.65,0.0,0.0,1,0,0.46152562176598233,0.0006550075027131667
TXN_009775,USER_0431,17.7,Grocery,UK,2025-06-21 22:39:56.992320,Desktop,57,144,5.95,1,1,22,5,1,6,0,0,24.0,1.0,1.0,1.0,0.0,0.946524064171123,17.7,0.0,1,1,1,0.4,17.7,17.7,1.0,0,1,2.5467625899280573,0.04149377593360996
TXN_002341,USER_1128,9.76,Online,AU,2026-01-01 16:17:56.291482,POS,30,2475,11.08,0,0,16,3,0,1,0,1,818.6832803230556,1.0,1.0,1.0,-1.361229006763063,0.10548310397002666,31.1,0.0,1,1,1,0.1,9.76,0.0,0.0,0,0,0.8079470198675497,0.0012213244017457762
TXN_003368,USER_1321,119.42,Grocery,US,2025-09-08 20:50:56.412613,Mobile,34,751,25.4,0,0,20,0,0,9,0,0,531.0666014672222,1.0,1.0,2.0,-inf,0.8489372289756167,139.67,0.0,1,1,1,0.1,119.42,0.0,0.0,0,0,4.523484848484848,0.0018826484896409834
TXN_009891,USER_3782,272.01,Pharmacy,BE,2025-10-09 00:01:57.003810,Tablet,27,120,24.65,1,1,0,3,0,10,0,0,941.4000997175,1.0,1.0,1.0,inf,34.17211055276382,6.96,0.0,1,1,1,0.6,272.01,272.01,1.0,0,1,10.6046783625731,0.0010621347786368297
TXN_004058,USER_0855,564.22,Pharmacy,US,2026-03-08 01:24:56.499399,Mobile,52,3298,23.12,1,0,1,6,1,3,0,0,24.0,1.0,1.0,1.0,0.0,0.998230777396412,564.22,0.0,1,1,1,0.4,564.22,564.22,1.0,0,1,23.392205638474294,0.04149377593360996
TXN_004005,USER_2663,7.6,Online,UK,2026-01-27 20:45:56.494353,Desktop,64,219,64.26,0,0,20,1,0,1,1,0,3653.0498850794447,1.0,1.0,1.0,-0.8126715873102448,0.13969304291884935,13.55,0.0,1,1,1,0.1,7.6,0.0,0.0,0,0,0.1164572479313515,0.00027373637311852404
TXN_004613,USER_2966,45.98,Retail,IT,2025-09-01 07:16:56.543346,Mobile,25,3583,20.9,0,0,7,0,0,9,0,1,24.0,1.0,1.0,1.0,0.0,0.9787143465304384,45.98,0.0,1,1,1,0.1,45.98,0.0,0.0,1,0,2.099543378995434,0.04149377593360996
TXN_002696,USER_0416,1.55,Grocery,ES,2026-03-08 14:08:56.332149,POS,34,3291,14.31,0,0,14,6,1,3,0,0,1921.8998771797221,1.0,1.0,1.0,-0.9434249600179753,0.03035941631573793,86.41,0.0,1,1,1,0.1,1.55,0.0,0.0,0,0,0.10124101894186806,0.0005202913964112039
TXN_002621,USER_4964,78.15,Travel,DE,2025-11-15 08:53:56.324596,Mobile,77,3097,18.46,1,0,8,5,1,11,0,0,397.41653717055556,1.0,1.0,2.0,-inf,0.7656510238071913,101.07,0.0,1,1,1,0.30000000000000004,78.15,78.15,1.0,1,0,4.015930113052415,0.00251561861329796
TXN_009318,USER_0287,51.45,Retail,DE,2025-06-12 04:45:56.949314,ATM,33,2042,6.78,1,0,4,3,0,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9809342230695901,51.45,0.0,1,1,1,0.4,51.45,51.45,1.0,0,1,6.613110539845758,0.04149377593360996
TXN_007834,USER_0099,26.11,Grocery,DE,2026-02-27 03:09:56.817532,POS,24,770,36.6,0,0,3,4,0,2,1,0,2621.450073782778,1.0,1.0,1.0,-0.8159578551394976,0.7113472278981066,27.39,0.0,1,1,1,0.2,26.11,0.0,0.0,0,1,0.6944148936170212,0.00038145370939149956
TXN_001756,USER_0804,129.65,Online,ES,2026-05-02 16:03:56.238204,POS,50,596,40.66,0,0,16,5,1,5,0,1,3923.8165504519443,1.0,1.0,1.0,4.128110849225026,3.562302514081605,51.54,0.0,0,1,1,0.2,129.65,0.0,0.0,0,0,3.1120979356697074,0.00025484741766101606
TXN_009515,USER_0995,2458.35,Entertainment,ES,2025-09-24 02:47:56.965010,ATM,54,51,190.38,0,1,2,2,0,9,0,0,24.0,1.0,1.0,1.0,0.0,0.9995933884969606,2458.35,0.0,1,1,1,0.2,2458.35,0.0,0.0,0,1,12.845386142752638,0.04149377593360996
TXN_001868,USER_1612,11.96,Other,UK,2025-12-25 15:19:56.248445,Tablet,30,2783,18.48,0,0,15,3,0,12,0,0,24.0,1.0,1.0,1.0,0.0,0.9228395061728395,11.96,0.0,1,1,1,0.1,11.96,0.0,0.0,0,0,0.6139630390143738,0.04149377593360996
TXN_007861,USER_3789,8.11,Travel,FR,2025-09-07 10:32:56.819832,Desktop,24,607,31.23,0,0,10,6,1,9,0,0,24.0,1.0,1.0,1.0,0.0,0.8902305159165752,8.11,0.0,1,1,1,0.1,8.11,0.0,0.0,0,0,0.25162891715792735,0.04149377593360996
TXN_002875,USER_0444,25.93,Other,BE,2025-08-13 05:16:56.354677,Mobile,60,752,19.99,0,0,5,2,0,8,0,0,24.0,1.0,1.0,1.0,0.0,0.9628666914222057,25.93,0.0,1,1,1,0.2,25.93,0.0,0.0,0,1,1.2353501667460696,0.04149377593360996
TXN_001859,USER_0315,4.59,Pharmacy,IT,2025-09-12 14:20:56.246901,POS,58,3415,37.69,0,0,14,4,0,9,0,0,24.0,1.0,1.0,1.0,0.0,0.8211091234347049,4.59,0.0,1,1,1,0.1,4.59,0.0,0.0,0,0,0.11863530628069269,0.04149377593360996
